what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1361520518949
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1361520518949
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1361520518949
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1361520518949
os,sysinfo,,,"win32",1361520518951
arch,sysinfo,,,"x86_64",1361520518951
ws,sysinfo,,,"win32",1361520518951
locale,sysinfo,,,"en_US",1361520518951
processors,sysinfo,,,"4",1361520518951
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361520518951
java.runtime.version,sysinfo,,,"1.7.0_15-b03",1361520518951
java.specification.name,sysinfo,,,"Java Platform API Specification",1361520518951
java.specification.vendor,sysinfo,,,"Oracle Corporation",1361520518951
java.specification.version,sysinfo,,,"1.7",1361520518951
java.vendor,sysinfo,,,"Oracle Corporation",1361520518951
java.version,sysinfo,,,"1.7.0_15",1361520518951
java.vm.info,sysinfo,,,"mixed mode",1361520518951
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1361520518951
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361520518951
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1361520518951
java.vm.specification.version,sysinfo,,,"1.7",1361520518951
java.vm.vendor,sysinfo,,,"Oracle Corporation",1361520518951
java.vm.version,sysinfo,,,"23.7-b01",1361520518951
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361520522413
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361520584724
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361520587276
started,bundle,org.eclipse.mtj.core.hooks,1.0.0.v201009031435,"org.eclipse.mtj.core.hooks",1361520612562
started,bundle,org.eclipse.mtj.core,1.2.1.v201009031435,"org.eclipse.mtj.core",1361520612581
started,bundle,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui",1361520612591
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1361520612654
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1361520612655
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1361520621632
started,bundle,org.eclipse.mtj.toolkit.uei,1.0.1.v201009031435,"org.eclipse.mtj.toolkit.uei",1361520660038
started,bundle,org.eclipse.mtj.toolkit.cinterion,1.0.0.v201009031435,"org.eclipse.mtj.toolkit.cinterion",1361520660038
started,bundle,org.eclipse.mtj.toolkit.nokia,1.0.0.v201009031435,"org.eclipse.mtj.toolkit.nokia",1361520660041
started,bundle,org.eclipse.mtj.toolkit.microemu,1.0.0.v201009031435,"org.eclipse.mtj.toolkit.microemu",1361520660043
started,bundle,org.eclipse.mtj.toolkit.mpowerplayer,1.0.0.v201009031435,"org.eclipse.mtj.toolkit.mpowerplayer",1361520660046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361520689246
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361520693783
